;Título;Subtítulo;Link
863;Meta, do Facebook, revela conceito capaz de criar cenários no metaverso a partir de comandos de voz;Builder Bot foi apresentado por Mark Zuckerberg em evento sobre inteligência artificial. Executivo mostrou como usou seu avatar 3D para adicionar elementos em uma ilha virtual.;https://g1.globo.com/tecnologia/noticia/2022/02/23/meta-revela-conceito-capaz-de-criar-cenarios-no-metaverso-a-partir-de-comandos-de-voz.ghtml
864;Facebook não rotulou posts dos principais negacionistas de mudanças climáticas, diz relatório;A Meta, controladora da rede social, ainda não conseguiu desenvolver ferramentas para impedir a disseminação de desinformação, diz Centro de Combate ao Ódio Digital.;https://g1.globo.com/tecnologia/noticia/2022/02/23/facebook-nao-rotulou-posts-dos-principais-negacionistas-de-mudancas-climaticas-diz-relatorio.ghtml
865;O eficiente sistema japonês que devolve celulares, carteiras e até dinheiro perdidos aos donos;O sistema eficiente facilita a devolução de itens perdidos. Mas esse processo não seria possível sem a ajuda da população - o Japão tem uma lei de mais de mil anos sobre achados e perdidos e até hoje as crianças são ensinadas a devolver itens encontrados.;https://g1.globo.com/tecnologia/noticia/2022/02/23/o-eficiente-sistema-japones-que-devolve-celulares-carteiras-e-ate-dinheiro-perdidos-aos-donos.ghtml
866;OnlyFans é acusado de sabotar usuários que têm contas em sites rivais;​​OnlyFans é acusado de conspirar com uma empresa de mídia social não identificada para desativar contas de artistas de conteúdo adulto que trabalham para rivais.;https://g1.globo.com/tecnologia/noticia/2022/02/23/onlyfans-e-acusado-de-sabotar-usuarios-que-tem-contas-em-sites-rivais.ghtml
867;Sites de Americanas e Submarino voltam a funcionar após três dias fora do ar;"Shoptime foi reestabelecido por alguns momentos nesta quarta (23), mas suspenso novamente; companhia diz que está 'restabelecendo gradualmente' os sites de suas lojas e que 'não há evidências de comprometimento das bases de dados'.";https://g1.globo.com/tecnologia/noticia/2022/02/23/americanas-tem-site-reestabelecido-depois-de-quatro-dias-fora-do-ar.ghtml
868;Bovespa fecha em queda com tensão na Ucrânia no radar;Nesta quarta-feira (23), o principal índice de ações da bolsa recuou 0,78%, a 112.007 pontos. ;https://g1.globo.com/economia/noticia/2022/02/23/bovespa.ghtml
869;Brasileiros criam algoritmo que detecta fake news;Especialistas da Universidade de São Paulo (USP) desenvolvem plataforma online que analisa padrões de frases ou palavras e indica a probabilidade de uma notícia ser falsa ou verdadeira.;https://g1.globo.com/tecnologia/noticia/2022/02/23/brasileiros-criam-algoritmo-que-detecta-fake-news.ghtml
870;"Instagram da Nvidia é invadido e usado para anunciar sorteio falso; saiba como se proteger";Postagens na conta para o Brasil da fabricante de chips prometem placas de vídeo aos seguidores. Empresa alertou no Twitter que conteúdo é fraudulento e informou que tenta resolver a situação.;https://g1.globo.com/tecnologia/noticia/2022/02/23/instagram-da-nvidia-e-invadido-e-usado-para-anunciar-sorteio-falso-saiba-como-se-proteger.ghtml
871;Americanas perde mais R$ 1,5 bilhão em valor de mercado no terceiro dia com sites fora do ar;Já são R$ 3,4 bilhões em prejuízo desde sexta-feira (18), de acordo com a consultoria Economatica. Lojas online do grupo varejista estão indisponíveis desde domingo.;https://g1.globo.com/tecnologia/noticia/2022/02/22/americanas-perde-mais-r-15-bilhao-em-valor-de-mercado-no-terceiro-dia-com-sites-fora-do-ar.ghtml
872;Truth Social: o que é a nova rede social de Donald Trump, banido do Twitter;A plataforma do ex-presidente, Truth Social, foi lançada na Apple App Store dos EUA.;https://g1.globo.com/tecnologia/noticia/2022/02/22/truth-social-o-que-e-a-nova-rede-social-de-donald-trump-banido-do-twitter.ghtml
873;Zagueiro Miranda tem celular roubado: como evitar golpes se você passar por essa situação;Atleta do São Paulo orientou seguidores nas redes sociais a desconfiarem caso recebam mensagens em seu nome. Ao passar por essa situação, a primeira atitude é tentar apagar dados do aparelho remotamente antes de pedir para operadora desativar chip.;https://g1.globo.com/tecnologia/noticia/2022/02/22/zagueiro-miranda-tem-celular-roubado-como-evitar-golpes-se-voce-passar-por-essa-situacao.ghtml
874;Facebook lança Reels no Brasil e promete monetização para criadores de conteúdo;Rede social ganha recurso de vídeos curtos que lembra o TikTok mais de dois anos após ele ser lançado no Instagram, outro aplicativo da Meta.;https://g1.globo.com/tecnologia/noticia/2022/02/22/facebook-lanca-reels-no-brasil-e-promete-monetizacao-para-criadores-de-conteudo.ghtml
875;Sites da Americanas e do Submarino seguem fora do ar pelo terceiro dia seguido;"Servidores das lojas registraram 'acesso não autorizado' e sites estão indisponíveis para os consumidores desde o domingo (20); Shoptime e Sou Barato, do mesmo grupo, também tiveram suas páginas suspensas.";https://g1.globo.com/tecnologia/noticia/2022/02/22/sites-da-americanas-e-do-submarino-seguem-fora-do-ar-pelo-terceiro-dia-seguido.ghtml
876;Bovespa ignora tensões na Ucrânia e fecha em alta;Nesta terça-feira, o principal índice de ações da bolsa subiu 1,04%, a 112.892 pontos. ;https://g1.globo.com/economia/noticia/2022/02/22/bovespa.ghtml
877;Comissão do Senado aprova projeto que regula operações financeiras com criptomoedas;Texto deve seguir agora para análise da Câmara dos Deputados. Projeto define crime específico para fraudes realizadas com uso de moedas digitais.;https://g1.globo.com/economia/noticia/2022/02/22/comissao-do-senado-aprova-projeto-que-regula-operacoes-financeiras-com-criptomoedas.ghtml
878;Americanas perde quase R$ 2 bilhões em valor de mercado com indisponibilidade de suas lojas online;Segundo a consultoria Economática, a varejista terminou o pregão desta segunda-feira avaliada em R$ 27,9 bilhões. Principais lojas online do grupo continuam fora do ar.;https://g1.globo.com/tecnologia/noticia/2022/02/21/americanas-perde-quase-r-2-bilhoes-em-valor-de-mercado-com-indisponibilidade-de-suas-lojas-online.ghtml
879;Americanas diz que instabilidade nos sites pode gerar atrasos nas entregas de pedidos;"Perfis das lojas Americanas, Submarino e Shoptime respondem aos clientes no Twitter que as compras recentes serão entregues, mas podem atrasar; não há previsão para normalização do serviço.";https://g1.globo.com/tecnologia/noticia/2022/02/21/americanas-diz-que-instabilidade-nos-sites-deve-gerar-atrasos-nas-entregas-de-pedidos.ghtml
880;Aplicativo de Trump, Truth Social é lançado na App Store dos EUA;Serviço marca retorno do ex-presidente dos Estados Unidos às redes sociais. Ele foi suspenso de várias plataformas em janeiro de 2021 após apoiadores invadirem prédio do Capitólio.;https://g1.globo.com/tecnologia/noticia/2022/02/21/aplicativo-de-trump-truth-social-e-lancado-na-app-store-dos-eua.ghtml
881;Depois de Americanas e Submarino, Shoptime também fica fora do ar;Marcas pertencem ao mesmo grupo. Empresa diz que suspendeu as páginas por 'questões de segurança', mas não confirma se houve ataque hacker.;https://g1.globo.com/tecnologia/noticia/2022/02/21/americanas-e-submarino-seguem-fora-do-ar-mas-empresa-coloca-mensagem-sobre-indisponibilidade.ghtml
882;Americanas e Submarino fora do ar: se usar a mesma senha dessas lojas em outros serviços, é melhor trocar, diz especialista;"Medida seria uma precaução contra possíveis vazamentos, segundo Thiago Ayub. Não há confirmação de que sites das lojas tenham sofrido ataque hacker; eles foram tirados do ar no último domingo (20) após 'acesso indevido' ser identificado pela empresa.";https://g1.globo.com/tecnologia/noticia/2022/02/21/americanas-e-submarino-fora-do-ar-se-usar-a-mesma-senha-dessas-lojas-em-outros-servicos-e-melhor-trocar-diz-especialista.ghtml
883;Americanas, Submarino e Shoptime fora do ar: o que se sabe sobre a indisponibilidade das lojas online;Sites das empresas foram restabelecidos após 3 dias. Empresa diz que sofreu um 'incidente de segurança', mas não informou se houve ataque hacker.;https://g1.globo.com/tecnologia/noticia/2022/02/21/americanas-e-submarino-fora-do-ar-o-que-se-sabe-sobre-a-indisponibilidade-das-lojas-online.ghtml
884;"Bovespa fecha em queda com aumento das tensões na Ucrânia; ações das Americanas caem mais de 6%";Nesta segunda-feira, o principal índice de ações da bolsa recuou 1,02%, a 111.725 pontos. ;https://g1.globo.com/economia/noticia/2022/02/21/bovespa.ghtml
885;Sites de Americanas e Submarino seguem fora do ar;"Companhia disse ter acionado protocolos de segurança 'assim que identificou acesso
não autorizado'.";https://g1.globo.com/economia/noticia/2022/02/21/sites-de-americanas-e-submarino-ficam-fora-do-ar.ghtml
886;Americanas e Submarino voltam a tirar sites do ar após suspeita de ataque hacker;Americanas S.A., que controla as duas marcas, suspendeu parte de seus servidores na madrugada deste domingo (20) depois de identificar um 'acesso não autorizado'. Páginas já haviam apresentado instabilidade no sábado (19).;https://g1.globo.com/tecnologia/noticia/2022/02/20/americanas-e-submarino-tiram-sites-do-ar-apos-identificarem-acesso-nao-autorizado.ghtml
887;Pai bloqueia internet dos filhos e derruba conexão de duas cidades na França;Homem, que não teve seu nome divulgado, disse que filhos estavam viciados em redes sociais, informou Agência Nacional Francesa de Frequências (ANFR). ;https://g1.globo.com/tecnologia/noticia/2022/02/19/pai-bloqueia-internet-dos-filhos-e-derruba-conexao-de-duas-cidades-na-franca.ghtml
888;Sites da Americanas e do Submarino enfrentaram instabilidade neste sábado;Operação foi normalizada à tarde. Grupo que controla os dois sites disse que suspendeu preventivamente parte dos servidores, assim que identificou risco de acesso não autorizado. ;https://g1.globo.com/tecnologia/noticia/2022/02/19/sites-da-americanas-e-do-submarino-enfrentam-instabilidade-neste-sabado.ghtml
889;'Passageiro 5 estrelas': como descobrir sua avaliação no Uber;Novo recurso do aplicativo de viagens mostra quantas estrelas os passageiros receberam dos motoristas cadastrados na plataforma.;https://g1.globo.com/tecnologia/noticia/2022/02/18/passageiro-5-estrelas-como-descobrir-sua-avaliacao-no-uber.ghtml
890;Qual notebook comprar? G1 testa seis opções para estudar e trabalhar;Acer, Apple, Dell, Lenovo, LG e Samsung vão bem no desempenho e nas configurações, mas as câmeras para videochamada não empolgam muito. ;https://g1.globo.com/especiais/guia-de-compras/noticia/2022/02/18/qual-notebook-comprar-g1-testa-seis-opcoes-para-estudar-e-trabalhar.ghtml
891;O Assunto #647: Celular roubado - muito além do aparelho;Quem ainda não foi vítima tem pelo menos um familiar ou conhecido que já foi. Ver o telefone ser levado por ladrões, em abordagens cada vez mais violentas, vai se tornando cena recorrente nas cidades brasileiras. O choque do momento pode se desdobrar em meses de transtornos, porque ali está armazenada boa parte da vida da pessoa, inclusive o que mais interessa aos criminosos: dados financeiros.;https://g1.globo.com/podcast/o-assunto/noticia/2022/02/17/o-assunto-647-celular-roubado-muito-alem-do-aparelho.ghtml
892;Celular roubado, furtado ou perdido: passo a passo do que fazer;A primeira atitude é tentar apagar os dados do aparelho. Faça isso antes de pedir para a operadora desativar seu chip.;https://g1.globo.com/tecnologia/noticia/2022/02/17/celular-roubado-furtado-ou-perdido-passo-a-passo-do-que-fazer.ghtml
893;'Como ajudar Petrópolis' dispara nas buscas no Google;Tragédia faz cidade do RJ ser assunto mais buscado na página de notícias da plataforma.;https://g1.globo.com/tecnologia/noticia/2022/02/17/como-ajudar-petropolis-dispara-nas-buscas-no-google.ghtml
894;Como iPhone de ativista saudita ajudou a expor invasões hackers no mundo todo;Falha no celular da ativista Loujain al-Hathloul fez pesquisadores em privacidade encontrarem evidências de programa de espionagem da NSO Group que foi usado contra funcionários de governo e dissidentes em todo o mundo.;https://g1.globo.com/tecnologia/noticia/2022/02/17/como-iphone-de-ativista-saudita-ajudou-a-expor-invasoes-hackers-no-mundo-todo.ghtml
895;Twitter enfrenta instabilidade nesta quinta;Plataforma apresentou mensagem de erro para algumas pessoas por volta das 13h30 (horário de Brasília), mas disse que problema foi solucionado.;https://g1.globo.com/tecnologia/noticia/2022/02/17/twitter-enfrenta-instabilidade-nesta-quinta.ghtml
896;Telegram: como fotos nuas de mulheres são compartilhadas sem consentimento;Uma investigação da BBC descobriu que fotos íntimas de mulheres estão sendo compartilhadas em grupos com dezenas de milhares de usuários no Telegram.;https://g1.globo.com/tecnologia/noticia/2022/02/17/telegram-como-fotos-nuas-de-mulheres-sao-compartilhadas-sem-consentimento.ghtml
897;Twitter libera recurso para contas automatizadas avisarem que são robôs;Perfis poderão mostrar rótulos para outros usuários saberem quando o conteúdo é publicado automaticamente. Recurso será útil para 'bots' que não tentam se passar por uma pessoa real.;https://g1.globo.com/tecnologia/noticia/2022/02/16/twitter-libera-recurso-para-contas-automatizadas-avisarem-que-sao-robos.ghtml
898;Google limitará compartilhamento de dados em dispositivos Android;Gigantes da tecnologia enfrentam pressão de reguladores e usuários para ampliarem a privacidade em seus negócios de publicidade dirigida.;https://g1.globo.com/tecnologia/noticia/2022/02/16/google-limitara-compartilhamento-de-dados-em-dispositivos-android.ghtml
899;Gato sem olhos encontra o estrelato na internet graças aos seus miados;Moet, que na verdade é uma fêmea, ficou famosa por sua saudação matinal diária para sua tutora.;https://g1.globo.com/economia/tecnologia/video/gato-sem-olhos-encontra-o-estrelato-na-internet-gracas-aos-seus-miados-10307267.ghtml
900;Uber lança recurso que informa quantas estrelas passageiros receberam de motoristas ;Nova central de privacidade do aplicativo oferece dados como avaliações dos usuários, número de corridas realizadas e modalidade preferida de pedidos.;https://g1.globo.com/tecnologia/noticia/2022/02/16/uber-lanca-recurso-que-informa-quantas-estrelas-passageiros-receberam-de-motoristas.ghtml
